0.00,0.00
1.00,0.00
2.00,0.00
3.00,0.00
4.00,0.00
5.00,0.00
6.00,0.00
7.00,0.00
8.00,0.00
9.00,0.00
10.00,0.00
11.00,0.00
12.00,0.00
13.00,0.00
14.00,0.00
15.00,0.00
16.00,0.00
17.00,0.00
18.00,0.00
19.00,0.00
20.00,0.00
21.00,0.00
22.00,0.00
23.00,0.00
24.00,0.00
25.00,0.00
26.00,0.00
27.00,0.00
28.00,0.00
29.00,0.00
30.00,0.00
31.00,0.00
32.00,0.00
33.00,0.00
34.00,0.00
35.00,0.00
36.00,0.00
37.00,0.00
38.00,0.00
39.00,0.00
40.00,0.00
41.00,0.00
42.00,0.00
43.00,0.01
44.00,0.01
45.00,0.01
46.00,0.01
47.00,0.01
48.00,0.01
49.00,0.01
50.00,0.01
51.00,0.01
52.00,0.01
53.00,0.01
54.00,0.01
55.00,0.01
56.00,0.01
57.00,0.01
58.00,0.01
59.00,0.01
60.00,0.01
61.00,0.01
62.00,0.01
63.00,0.01
64.00,0.01
65.00,0.01
66.00,0.01
67.00,0.01
68.00,0.01
69.00,0.01
70.00,0.01
71.00,0.01
72.00,0.01
73.00,0.01
74.00,0.01
75.00,0.01
76.00,0.01
77.00,0.01
78.00,0.01
79.00,0.01
80.00,0.01
81.00,0.01
82.00,0.01
83.00,0.01
84.00,0.01
85.00,0.01
86.00,0.01
87.00,0.01
88.00,0.01
89.00,0.02
90.00,0.02
91.00,0.02
92.00,0.02
93.00,0.02
94.00,0.02
95.00,0.02
96.00,0.02
97.00,0.02
98.00,0.02
99.00,0.02
100.00,0.02
101.00,0.02
102.00,0.02
103.00,0.02
104.00,0.02
105.00,0.02
106.00,0.02
107.00,0.02
108.00,0.02
109.00,0.02
110.00,0.02
111.00,0.02
112.00,0.02
113.00,0.02
114.00,0.02
115.00,0.02
116.00,0.03
117.00,0.03
118.00,0.03
119.00,0.03
120.00,0.03
121.00,0.03
122.00,0.03
123.00,0.03
124.00,0.03
125.00,0.03
126.00,0.03
127.00,0.03
128.00,0.03
129.00,0.03
130.00,0.03
131.00,0.03
132.00,0.03
133.00,0.03
134.00,0.03
135.00,0.04
136.00,0.04
137.00,0.04
138.00,0.04
139.00,0.04
140.00,0.04
141.00,0.04
142.00,0.04
143.00,0.04
144.00,0.04
145.00,0.04
146.00,0.04
147.00,0.04
148.00,0.04
149.00,0.04
150.00,0.05
151.00,0.05
152.00,0.05
153.00,0.05
154.00,0.05
155.00,0.05
156.00,0.05
157.00,0.05
158.00,0.05
159.00,0.05
160.00,0.05
161.00,0.05
162.00,0.05
163.00,0.06
164.00,0.06
165.00,0.06
166.00,0.06
167.00,0.06
168.00,0.06
169.00,0.06
170.00,0.06
171.00,0.06
172.00,0.06
173.00,0.07
174.00,0.07
175.00,0.07
176.00,0.07
177.00,0.07
178.00,0.07
179.00,0.07
180.00,0.07
181.00,0.07
182.00,0.08
183.00,0.08
184.00,0.08
185.00,0.08
186.00,0.08
187.00,0.08
188.00,0.08
189.00,0.08
190.00,0.09
191.00,0.09
192.00,0.09
193.00,0.09
194.00,0.09
195.00,0.09
196.00,0.09
197.00,0.09
198.00,0.10
199.00,0.10
200.00,0.10
201.00,0.10
202.00,0.10
203.00,0.10
204.00,0.11
205.00,0.11
206.00,0.11
207.00,0.11
208.00,0.11
209.00,0.11
210.00,0.12
211.00,0.12
212.00,0.12
213.00,0.12
214.00,0.12
215.00,0.12
216.00,0.13
217.00,0.13
218.00,0.13
219.00,0.13
220.00,0.13
221.00,0.14
222.00,0.14
223.00,0.14
224.00,0.14
225.00,0.14
226.00,0.15
227.00,0.15
228.00,0.15
229.00,0.15
230.00,0.16
231.00,0.16
232.00,0.16
233.00,0.16
234.00,0.17
235.00,0.17
236.00,0.17
237.00,0.17
238.00,0.18
239.00,0.18
240.00,0.18
241.00,0.18
242.00,0.19
243.00,0.19
244.00,0.19
245.00,0.20
246.00,0.20
247.00,0.20
248.00,0.20
249.00,0.21
250.00,0.21
251.00,0.21
252.00,0.22
253.00,0.22
254.00,0.22
255.00,0.23
256.00,0.23
257.00,0.23
258.00,0.24
259.00,0.24
260.00,0.24
261.00,0.25
262.00,0.25
263.00,0.25
264.00,0.26
265.00,0.26
266.00,0.27
267.00,0.27
268.00,0.27
269.00,0.28
270.00,0.28
271.00,0.29
272.00,0.29
273.00,0.29
274.00,0.30
275.00,0.30
276.00,0.31
277.00,0.31
278.00,0.32
279.00,0.32
280.00,0.33
281.00,0.33
282.00,0.34
283.00,0.34
284.00,0.35
285.00,0.35
286.00,0.36
287.00,0.36
288.00,0.37
289.00,0.37
290.00,0.38
291.00,0.38
292.00,0.39
293.00,0.39
294.00,0.40
295.00,0.41
296.00,0.41
297.00,0.42
298.00,0.42
299.00,0.43
300.00,0.44
301.00,0.44
302.00,0.45
303.00,0.45
304.00,0.46
305.00,0.47
306.00,0.47
307.00,0.48
308.00,0.49
309.00,0.50
310.00,0.50
311.00,0.51
312.00,0.52
313.00,0.52
314.00,0.53
315.00,0.54
316.00,0.55
317.00,0.56
318.00,0.56
319.00,0.57
320.00,0.58
321.00,0.59
322.00,0.60
323.00,0.60
324.00,0.61
325.00,0.62
326.00,0.63
327.00,0.64
328.00,0.65
329.00,0.66
330.00,0.67
331.00,0.68
332.00,0.69
333.00,0.70
334.00,0.71
335.00,0.72
336.00,0.73
337.00,0.74
338.00,0.75
339.00,0.76
340.00,0.77
341.00,0.78
342.00,0.79
343.00,0.80
344.00,0.81
345.00,0.82
346.00,0.84
347.00,0.85
348.00,0.86
349.00,0.87
350.00,0.88
351.00,0.90
352.00,0.91
353.00,0.92
354.00,0.93
355.00,0.95
356.00,0.96
357.00,0.97
358.00,0.99
359.00,1.00
360.00,1.02
361.00,1.03
362.00,1.04
363.00,1.06
364.00,1.07
365.00,1.09
366.00,1.10
367.00,1.12
368.00,1.13
369.00,1.15
370.00,1.17
371.00,1.18
372.00,1.20
373.00,1.21
374.00,1.23
375.00,1.25
376.00,1.27
377.00,1.28
378.00,1.30
379.00,1.32
380.00,1.34
381.00,1.35
382.00,1.37
383.00,1.39
384.00,1.41
385.00,1.43
386.00,1.45
387.00,1.47
388.00,1.49
389.00,1.51
390.00,1.53
391.00,1.55
392.00,1.57
393.00,1.59
394.00,1.61
395.00,1.63
396.00,1.66
397.00,1.68
398.00,1.70
399.00,1.72
400.00,1.75
401.00,1.77
402.00,1.79
403.00,1.82
404.00,1.84
405.00,1.87
406.00,1.89
407.00,1.92
408.00,1.94
409.00,1.97
410.00,1.99
411.00,2.02
412.00,2.05
413.00,2.07
414.00,2.10
415.00,2.13
416.00,2.15
417.00,2.18
418.00,2.21
419.00,2.24
420.00,2.27
421.00,2.30
422.00,2.33
423.00,2.36
424.00,2.39
425.00,2.42
426.00,2.45
427.00,2.48
428.00,2.51
429.00,2.54
430.00,2.58
431.00,2.61
432.00,2.64
433.00,2.67
434.00,2.71
435.00,2.74
436.00,2.78
437.00,2.81
438.00,2.85
439.00,2.88
440.00,2.92
441.00,2.95
442.00,2.99
443.00,3.03
444.00,3.06
445.00,3.10
446.00,3.14
447.00,3.18
448.00,3.22
449.00,3.26
450.00,3.30
451.00,3.34
452.00,3.38
453.00,3.42
454.00,3.46
455.00,3.50
456.00,3.54
457.00,3.58
458.00,3.63
459.00,3.67
460.00,3.71
461.00,3.76
462.00,3.80
463.00,3.85
464.00,3.89
465.00,3.94
466.00,3.98
467.00,4.03
468.00,4.07
469.00,4.12
470.00,4.17
471.00,4.22
472.00,4.26
473.00,4.31
474.00,4.36
475.00,4.41
476.00,4.46
477.00,4.51
478.00,4.56
479.00,4.61
480.00,4.66
481.00,4.71
482.00,4.77
483.00,4.82
484.00,4.87
485.00,4.92
486.00,4.98
487.00,5.03
488.00,5.08
489.00,5.14
490.00,5.19
491.00,5.25
492.00,5.31
493.00,5.36
494.00,5.42
495.00,5.47
496.00,5.53
497.00,5.59
498.00,5.65
499.00,5.71
500.00,5.76
501.00,5.82
502.00,5.88
503.00,5.94
504.00,6.00
505.00,6.06
506.00,6.12
507.00,6.18
508.00,6.24
509.00,6.31
510.00,6.37
511.00,6.43
512.00,6.49
513.00,6.55
514.00,6.62
515.00,6.68
516.00,6.74
517.00,6.81
518.00,6.87
519.00,6.94
520.00,7.00
521.00,7.07
522.00,7.13
523.00,7.20
524.00,7.26
525.00,7.33
526.00,7.39
527.00,7.46
528.00,7.53
529.00,7.59
530.00,7.66
531.00,7.73
532.00,7.80
533.00,7.86
534.00,7.93
535.00,8.00
536.00,8.07
537.00,8.14
538.00,8.20
539.00,8.27
540.00,8.34
541.00,8.41
542.00,8.48
543.00,8.55
544.00,8.62
545.00,8.69
546.00,8.76
547.00,8.83
548.00,8.89
549.00,8.96
550.00,9.03
551.00,9.10
552.00,9.17
553.00,9.24
554.00,9.31
555.00,9.38
556.00,9.45
557.00,9.52
558.00,9.59
559.00,9.66
560.00,9.73
561.00,9.80
562.00,9.87
563.00,9.94
564.00,10.01
565.00,10.08
566.00,10.15
567.00,10.22
568.00,10.29
569.00,10.36
570.00,10.43
571.00,10.50
572.00,10.57
