0.00,0.00
1.00,0.00
2.00,0.00
3.00,0.00
4.00,0.00
5.00,0.00
6.00,0.00
7.00,0.00
8.00,0.00
9.00,0.00
10.00,0.00
11.00,0.00
12.00,0.00
13.00,0.00
14.00,0.00
15.00,0.00
16.00,0.00
17.00,0.00
18.00,0.00
19.00,0.00
20.00,0.01
21.00,0.01
22.00,0.01
23.00,0.01
24.00,0.01
25.00,0.01
26.00,0.01
27.00,0.01
28.00,0.01
29.00,0.02
30.00,0.02
31.00,0.02
32.00,0.03
33.00,0.03
34.00,0.03
35.00,0.04
36.00,0.04
37.00,0.05
38.00,0.06
39.00,0.07
40.00,0.08
41.00,0.09
42.00,0.10
43.00,0.11
44.00,0.13
45.00,0.15
46.00,0.17
47.00,0.19
48.00,0.22
49.00,0.25
50.00,0.29
51.00,0.33
52.00,0.38
53.00,0.43
54.00,0.49
55.00,0.56
56.00,0.64
57.00,0.73
58.00,0.84
59.00,0.96
60.00,1.09
61.00,1.25
62.00,1.42
63.00,1.63
64.00,1.85
65.00,2.12
66.00,2.41
67.00,2.75
68.00,3.13
69.00,3.57
70.00,4.06
71.00,4.62
72.00,5.25
73.00,5.96
74.00,6.76
75.00,7.66
76.00,8.67
77.00,9.80
78.00,11.06
79.00,12.46
80.00,14.01
81.00,15.72
82.00,17.60
83.00,19.66
84.00,21.90
85.00,24.32
86.00,26.91
87.00,29.69
88.00,32.62
89.00,35.70
90.00,38.91
91.00,42.22
92.00,45.61
93.00,49.05
94.00,52.49
95.00,55.92
96.00,59.29
97.00,62.57
98.00,65.75
99.00,68.78
100.00,71.66
101.00,74.36
102.00,76.88
103.00,79.21
104.00,81.36
105.00,83.32
106.00,85.10
107.00,86.71
108.00,88.15
109.00,89.45
110.00,90.60
111.00,91.63
112.00,92.54
113.00,93.35
114.00,94.06
115.00,94.69
116.00,95.25
117.00,95.73
118.00,96.16
119.00,96.54
120.00,96.87
121.00,97.16
122.00,97.42
123.00,97.64
124.00,97.84
125.00,98.02
126.00,98.17
127.00,98.31
128.00,98.43
129.00,98.54
130.00,98.63
131.00,98.72
132.00,98.79
133.00,98.86
134.00,98.92
135.00,98.97
136.00,99.02
137.00,99.06
138.00,99.10
139.00,99.14
140.00,99.17
141.00,99.20
142.00,99.22
143.00,99.25
144.00,99.27
145.00,99.29
146.00,99.30
147.00,99.32
148.00,99.34
149.00,99.35
150.00,99.36
151.00,99.37
152.00,99.38
153.00,99.39
154.00,99.40
155.00,99.41
156.00,99.42
157.00,99.43
158.00,99.43
159.00,99.44
160.00,99.44
161.00,99.45
162.00,99.45
163.00,99.46
164.00,99.46
165.00,99.47
166.00,99.47
167.00,99.47
168.00,99.48
169.00,99.48
170.00,99.48
171.00,99.49
172.00,99.49
173.00,99.49
174.00,99.49
175.00,99.50
176.00,99.50
177.00,99.50
178.00,99.50
179.00,99.50
180.00,99.50
181.00,99.50
182.00,99.51
183.00,99.51
184.00,99.51
185.00,99.51
186.00,99.51
187.00,99.51
188.00,99.51
189.00,99.51
190.00,99.51
191.00,99.51
192.00,99.51
193.00,99.52
194.00,99.52
195.00,99.52
196.00,99.52
197.00,99.52
198.00,99.52
199.00,99.52
200.00,99.52
201.00,99.52
202.00,99.52
203.00,99.52
204.00,99.52
205.00,99.52
206.00,99.52
207.00,99.52
208.00,99.52
209.00,99.52
210.00,99.52
211.00,99.52
212.00,99.52
213.00,99.52
214.00,99.52
215.00,99.52
216.00,99.52
217.00,99.52
218.00,99.52
219.00,99.52
220.00,99.52
221.00,99.52
222.00,99.52
223.00,99.52
224.00,99.52
225.00,99.52
226.00,99.52
227.00,99.52
228.00,99.52
229.00,99.52
230.00,99.52
231.00,99.52
232.00,99.52
233.00,99.52
234.00,99.52
235.00,99.52
236.00,99.52
237.00,99.52
238.00,99.52
239.00,99.52
240.00,99.52
241.00,99.52
242.00,99.52
243.00,99.52
244.00,99.52
245.00,99.52
246.00,99.52
247.00,99.52
248.00,99.52
249.00,99.52
250.00,99.52
251.00,99.52
252.00,99.52
253.00,99.52
254.00,99.52
255.00,99.52
256.00,99.52
257.00,99.52
258.00,99.52
259.00,99.52
260.00,99.52
261.00,99.52
262.00,99.52
263.00,99.52
264.00,99.52
265.00,99.52
266.00,99.52
267.00,99.52
268.00,99.52
269.00,99.52
270.00,99.52
271.00,99.52
272.00,99.52
273.00,99.52
274.00,99.52
275.00,99.52
276.00,99.52
277.00,99.52
278.00,99.52
279.00,99.52
280.00,99.52
281.00,99.52
282.00,99.52
283.00,99.52
284.00,99.52
285.00,99.52
286.00,99.52
287.00,99.52
288.00,99.52
289.00,99.52
290.00,99.52
291.00,99.52
292.00,99.52
293.00,99.52
294.00,99.52
295.00,99.52
296.00,99.52
297.00,99.52
298.00,99.52
299.00,99.52
300.00,99.52
301.00,99.52
302.00,99.52
303.00,99.52
304.00,99.52
305.00,99.52
306.00,99.52
307.00,99.52
308.00,99.52
309.00,99.52
310.00,99.52
311.00,99.52
312.00,99.52
313.00,99.52
314.00,99.52
315.00,99.52
316.00,99.52
317.00,99.52
318.00,99.52
319.00,99.52
320.00,99.52
321.00,99.52
322.00,99.52
323.00,99.52
324.00,99.52
325.00,99.52
326.00,99.52
327.00,99.52
328.00,99.52
329.00,99.52
330.00,99.52
331.00,99.52
332.00,99.52
333.00,99.52
334.00,99.52
335.00,99.52
336.00,99.52
337.00,99.52
338.00,99.52
339.00,99.52
340.00,99.52
341.00,99.52
342.00,99.52
343.00,99.52
344.00,99.52
345.00,99.52
346.00,99.52
347.00,99.52
348.00,99.52
349.00,99.52
350.00,99.52
351.00,99.52
352.00,99.52
353.00,99.52
354.00,99.52
355.00,99.52
356.00,99.52
357.00,99.52
358.00,99.52
359.00,99.52
360.00,99.52
361.00,99.52
362.00,99.52
363.00,99.52
364.00,99.52
365.00,99.52
366.00,99.52
367.00,99.52
368.00,99.52
369.00,99.52
370.00,99.52
371.00,99.52
372.00,99.52
373.00,99.52
374.00,99.52
375.00,99.52
376.00,99.52
377.00,99.52
378.00,99.52
379.00,99.52
380.00,99.52
381.00,99.52
382.00,99.52
383.00,99.52
384.00,99.52
385.00,99.52
386.00,99.52
387.00,99.52
388.00,99.52
389.00,99.52
390.00,99.52
391.00,99.52
392.00,99.52
393.00,99.52
394.00,99.52
395.00,99.52
396.00,99.52
397.00,99.52
398.00,99.52
399.00,99.52
400.00,99.52
401.00,99.52
402.00,99.52
403.00,99.52
404.00,99.52
405.00,99.52
406.00,99.52
407.00,99.52
408.00,99.52
409.00,99.52
410.00,99.52
411.00,99.52
412.00,99.52
413.00,99.52
414.00,99.52
415.00,99.52
416.00,99.52
417.00,99.52
418.00,99.52
419.00,99.52
420.00,99.52
421.00,99.52
422.00,99.52
423.00,99.52
424.00,99.52
425.00,99.52
426.00,99.52
427.00,99.52
428.00,99.52
429.00,99.52
430.00,99.52
431.00,99.52
432.00,99.52
433.00,99.52
434.00,99.52
435.00,99.52
436.00,99.52
437.00,99.52
438.00,99.52
439.00,99.52
440.00,99.52
441.00,99.52
442.00,99.52
443.00,99.52
444.00,99.52
445.00,99.52
446.00,99.52
447.00,99.52
448.00,99.52
449.00,99.52
450.00,99.52
451.00,99.52
452.00,99.52
453.00,99.52
454.00,99.52
455.00,99.52
456.00,99.52
457.00,99.52
458.00,99.52
459.00,99.52
460.00,99.52
461.00,99.52
462.00,99.52
463.00,99.52
464.00,99.52
465.00,99.52
466.00,99.52
467.00,99.52
468.00,99.52
469.00,99.52
470.00,99.52
471.00,99.52
472.00,99.52
473.00,99.52
474.00,99.52
475.00,99.52
476.00,99.52
477.00,99.52
478.00,99.52
479.00,99.52
480.00,99.52
481.00,99.52
482.00,99.52
483.00,99.52
484.00,99.52
485.00,99.52
486.00,99.52
487.00,99.52
488.00,99.52
489.00,99.52
490.00,99.52
491.00,99.52
492.00,99.52
493.00,99.52
494.00,99.52
495.00,99.52
496.00,99.52
497.00,99.52
498.00,99.52
499.00,99.52
500.00,99.52
501.00,99.52
502.00,99.52
503.00,99.52
504.00,99.52
505.00,99.52
506.00,99.52
507.00,99.52
508.00,99.52
509.00,99.52
510.00,99.52
511.00,99.52
512.00,99.52
513.00,99.52
514.00,99.52
515.00,99.52
516.00,99.52
517.00,99.52
518.00,99.52
519.00,99.52
520.00,99.52
521.00,99.52
522.00,99.52
523.00,99.52
524.00,99.52
525.00,99.52
526.00,99.52
527.00,99.52
528.00,99.52
529.00,99.52
530.00,99.52
531.00,99.52
532.00,99.52
533.00,99.52
534.00,99.52
535.00,99.52
536.00,99.52
537.00,99.52
538.00,99.52
539.00,99.52
540.00,99.52
541.00,99.52
542.00,99.52
543.00,99.52
544.00,99.52
545.00,99.52
546.00,99.52
547.00,99.52
548.00,99.52
549.00,99.52
550.00,99.52
551.00,99.52
552.00,99.52
553.00,99.52
554.00,99.52
555.00,99.52
556.00,99.52
557.00,99.52
558.00,99.52
559.00,99.52
560.00,99.52
561.00,99.52
562.00,99.52
563.00,99.52
564.00,99.52
565.00,99.52
566.00,99.52
567.00,99.52
568.00,99.52
569.00,99.52
570.00,99.52
571.00,99.52
572.00,99.52
