2023-03-07 20:17:58.159174,0.1,0.5,0.6,0.5,0.1,5.2,0.8,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.10_k=0.80.csv
2023-03-07 20:17:58.187462,0.1,0.5,0.6,0.5,0.1,5.2,0.9,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.10_k=0.90.csv
2023-03-07 20:17:58.223388,0.1,0.5,0.6,0.5,0.1,5.2,1.0,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.10_k=1.00.csv
2023-03-07 20:17:58.251407,0.1,0.5,0.6,0.5,0.2,5.2,0.0,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.20_k=0.00.csv
2023-03-07 20:17:58.281260,0.1,0.5,0.6,0.5,0.2,5.2,0.1,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.20_k=0.10.csv
2023-03-07 20:17:58.309311,0.1,0.5,0.6,0.5,0.2,5.2,0.2,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.20_k=0.20.csv
2023-03-07 20:17:58.357950,0.1,0.5,0.6,0.5,0.2,5.2,0.3,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.20_k=0.30.csv
2023-03-07 20:17:58.385344,0.1,0.5,0.6,0.5,0.2,5.2,0.4,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.20_k=0.40.csv
2023-03-07 20:17:58.413858,0.1,0.5,0.6,0.5,0.2,5.2,0.5,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.20_k=0.50.csv
2023-03-07 20:17:58.444517,0.1,0.5,0.6,0.5,0.2,5.2,0.6,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.20_k=0.60.csv
2023-03-07 20:17:58.475333,0.1,0.5,0.6,0.5,0.2,5.2,0.7,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.20_k=0.70.csv
2023-03-07 20:17:58.505557,0.1,0.5,0.6,0.5,0.2,5.2,0.8,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.20_k=0.80.csv
2023-03-07 20:17:58.535284,0.1,0.5,0.6,0.5,0.2,5.2,0.9,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.20_k=0.90.csv
2023-03-07 20:17:58.566405,0.1,0.5,0.6,0.5,0.2,5.2,1.0,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.20_k=1.00.csv
2023-03-07 20:17:58.595132,0.1,0.5,0.6,0.5,0.3,5.2,0.0,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.30_k=0.00.csv
2023-03-07 20:17:58.624505,0.1,0.5,0.6,0.5,0.3,5.2,0.1,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.30_k=0.10.csv
2023-03-07 20:17:58.653939,0.1,0.5,0.6,0.5,0.3,5.2,0.2,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.30_k=0.20.csv
