0.00,0.00
1.00,0.00
2.00,0.00
3.00,0.00
4.00,0.00
5.00,0.00
6.00,0.00
7.00,0.00
8.00,0.00
9.00,0.00
10.00,0.00
11.00,0.00
12.00,0.00
13.00,0.00
14.00,0.00
15.00,0.00
16.00,0.00
17.00,0.00
18.00,0.00
19.00,0.00
20.00,0.00
21.00,0.00
22.00,0.01
23.00,0.01
24.00,0.01
25.00,0.01
26.00,0.01
27.00,0.01
28.00,0.01
29.00,0.01
30.00,0.01
31.00,0.02
32.00,0.02
33.00,0.02
34.00,0.02
35.00,0.03
36.00,0.03
37.00,0.03
38.00,0.04
39.00,0.04
40.00,0.05
41.00,0.06
42.00,0.06
43.00,0.07
44.00,0.08
45.00,0.09
46.00,0.10
47.00,0.11
48.00,0.13
49.00,0.15
50.00,0.16
51.00,0.18
52.00,0.21
53.00,0.23
54.00,0.26
55.00,0.30
56.00,0.34
57.00,0.38
58.00,0.43
59.00,0.48
60.00,0.54
61.00,0.61
62.00,0.69
63.00,0.78
64.00,0.88
65.00,0.99
66.00,1.11
67.00,1.25
68.00,1.41
69.00,1.59
70.00,1.79
71.00,2.02
72.00,2.27
73.00,2.55
74.00,2.87
75.00,3.22
76.00,3.62
77.00,4.06
78.00,4.56
79.00,5.11
80.00,5.73
81.00,6.41
82.00,7.17
83.00,8.01
84.00,8.95
85.00,9.97
86.00,11.11
87.00,12.35
88.00,13.71
89.00,15.19
90.00,16.80
91.00,18.54
92.00,20.42
93.00,22.43
94.00,24.58
95.00,26.86
96.00,29.26
97.00,31.78
98.00,34.40
99.00,37.12
100.00,39.91
101.00,42.75
102.00,45.63
103.00,48.53
104.00,51.41
105.00,54.27
106.00,57.08
107.00,59.82
108.00,62.47
109.00,65.02
110.00,67.46
111.00,69.77
112.00,71.96
113.00,74.01
114.00,75.92
115.00,77.70
116.00,79.35
117.00,80.87
118.00,82.26
119.00,83.54
120.00,84.70
121.00,85.76
122.00,86.72
123.00,87.59
124.00,88.38
125.00,89.10
126.00,89.74
127.00,90.32
128.00,90.85
129.00,91.32
130.00,91.74
131.00,92.12
132.00,92.46
133.00,92.77
134.00,93.05
135.00,93.30
136.00,93.52
137.00,93.72
138.00,93.91
139.00,94.07
140.00,94.22
141.00,94.35
142.00,94.47
143.00,94.57
144.00,94.67
145.00,94.76
146.00,94.84
147.00,94.91
148.00,94.97
149.00,95.03
150.00,95.08
151.00,95.13
152.00,95.17
153.00,95.21
154.00,95.24
155.00,95.27
156.00,95.30
157.00,95.33
158.00,95.35
159.00,95.37
160.00,95.39
161.00,95.41
162.00,95.42
163.00,95.44
164.00,95.45
165.00,95.46
166.00,95.47
167.00,95.48
168.00,95.49
169.00,95.50
170.00,95.51
171.00,95.51
172.00,95.52
173.00,95.52
174.00,95.53
175.00,95.53
176.00,95.54
177.00,95.54
178.00,95.54
179.00,95.55
180.00,95.55
181.00,95.55
182.00,95.56
183.00,95.56
184.00,95.56
185.00,95.56
186.00,95.56
187.00,95.56
188.00,95.56
189.00,95.57
190.00,95.57
191.00,95.57
192.00,95.57
193.00,95.57
194.00,95.57
195.00,95.57
196.00,95.57
197.00,95.57
198.00,95.57
199.00,95.57
200.00,95.57
201.00,95.57
202.00,95.57
203.00,95.57
204.00,95.57
205.00,95.57
206.00,95.57
207.00,95.57
208.00,95.57
209.00,95.58
210.00,95.58
211.00,95.58
212.00,95.58
213.00,95.58
214.00,95.58
215.00,95.58
216.00,95.58
217.00,95.58
218.00,95.58
219.00,95.58
220.00,95.58
221.00,95.58
222.00,95.58
223.00,95.58
224.00,95.58
225.00,95.58
226.00,95.58
227.00,95.58
228.00,95.58
229.00,95.58
230.00,95.58
231.00,95.58
232.00,95.58
233.00,95.58
234.00,95.58
235.00,95.58
236.00,95.58
237.00,95.58
238.00,95.58
239.00,95.58
240.00,95.58
241.00,95.58
242.00,95.58
243.00,95.58
244.00,95.58
245.00,95.58
246.00,95.58
247.00,95.58
248.00,95.58
249.00,95.58
250.00,95.58
251.00,95.58
252.00,95.58
253.00,95.58
254.00,95.58
255.00,95.58
256.00,95.58
257.00,95.58
258.00,95.58
259.00,95.58
260.00,95.58
261.00,95.58
262.00,95.58
263.00,95.58
264.00,95.58
265.00,95.58
266.00,95.58
267.00,95.58
268.00,95.58
269.00,95.58
270.00,95.58
271.00,95.58
272.00,95.58
273.00,95.58
274.00,95.58
275.00,95.58
276.00,95.58
277.00,95.58
278.00,95.58
279.00,95.58
280.00,95.58
281.00,95.58
282.00,95.58
283.00,95.58
284.00,95.58
285.00,95.58
286.00,95.58
287.00,95.58
288.00,95.58
289.00,95.58
290.00,95.58
291.00,95.58
292.00,95.58
293.00,95.58
294.00,95.58
295.00,95.58
296.00,95.58
297.00,95.58
298.00,95.58
299.00,95.58
300.00,95.58
301.00,95.58
302.00,95.58
303.00,95.58
304.00,95.58
305.00,95.58
306.00,95.58
307.00,95.58
308.00,95.58
309.00,95.58
310.00,95.58
311.00,95.58
312.00,95.58
313.00,95.58
314.00,95.58
315.00,95.58
316.00,95.58
317.00,95.58
318.00,95.58
319.00,95.58
320.00,95.58
321.00,95.58
322.00,95.58
323.00,95.58
324.00,95.58
325.00,95.58
326.00,95.58
327.00,95.58
328.00,95.58
329.00,95.58
330.00,95.58
331.00,95.58
332.00,95.58
333.00,95.58
334.00,95.58
335.00,95.58
336.00,95.58
337.00,95.58
338.00,95.58
339.00,95.58
340.00,95.58
341.00,95.58
342.00,95.58
343.00,95.58
344.00,95.58
345.00,95.58
346.00,95.58
347.00,95.58
348.00,95.58
349.00,95.58
350.00,95.58
351.00,95.58
352.00,95.58
353.00,95.58
354.00,95.58
355.00,95.58
356.00,95.58
357.00,95.58
358.00,95.58
359.00,95.58
360.00,95.58
361.00,95.58
362.00,95.58
363.00,95.58
364.00,95.58
365.00,95.58
366.00,95.58
367.00,95.58
368.00,95.58
369.00,95.58
370.00,95.58
371.00,95.58
372.00,95.58
373.00,95.58
374.00,95.58
375.00,95.58
376.00,95.58
377.00,95.58
378.00,95.58
379.00,95.58
380.00,95.58
381.00,95.58
382.00,95.58
383.00,95.58
384.00,95.58
385.00,95.58
386.00,95.58
387.00,95.58
388.00,95.58
389.00,95.58
390.00,95.58
391.00,95.58
392.00,95.58
393.00,95.58
394.00,95.58
395.00,95.58
396.00,95.58
397.00,95.58
398.00,95.58
399.00,95.58
400.00,95.58
401.00,95.58
402.00,95.58
403.00,95.58
404.00,95.58
405.00,95.58
406.00,95.58
407.00,95.58
408.00,95.58
409.00,95.58
410.00,95.58
411.00,95.58
412.00,95.58
413.00,95.58
414.00,95.58
415.00,95.58
416.00,95.58
417.00,95.58
418.00,95.58
419.00,95.58
420.00,95.58
421.00,95.58
422.00,95.58
423.00,95.58
424.00,95.58
425.00,95.58
426.00,95.58
427.00,95.58
428.00,95.58
429.00,95.58
430.00,95.58
431.00,95.58
432.00,95.58
433.00,95.58
434.00,95.58
435.00,95.58
436.00,95.58
437.00,95.58
438.00,95.58
439.00,95.58
440.00,95.58
441.00,95.58
442.00,95.58
443.00,95.58
444.00,95.58
445.00,95.58
446.00,95.58
447.00,95.58
448.00,95.58
449.00,95.58
450.00,95.58
451.00,95.58
452.00,95.58
453.00,95.58
454.00,95.58
455.00,95.58
456.00,95.58
457.00,95.58
458.00,95.58
459.00,95.58
460.00,95.58
461.00,95.58
462.00,95.58
463.00,95.58
464.00,95.58
465.00,95.58
466.00,95.58
467.00,95.58
468.00,95.58
469.00,95.58
470.00,95.58
471.00,95.58
472.00,95.58
473.00,95.58
474.00,95.58
475.00,95.58
476.00,95.58
477.00,95.58
478.00,95.58
479.00,95.58
480.00,95.58
481.00,95.58
482.00,95.58
483.00,95.58
484.00,95.58
485.00,95.58
486.00,95.58
487.00,95.58
488.00,95.58
489.00,95.58
490.00,95.58
491.00,95.58
492.00,95.58
493.00,95.58
494.00,95.58
495.00,95.58
496.00,95.58
497.00,95.58
498.00,95.58
499.00,95.58
500.00,95.58
501.00,95.58
502.00,95.58
503.00,95.58
504.00,95.58
505.00,95.58
506.00,95.58
507.00,95.58
508.00,95.58
509.00,95.58
510.00,95.58
511.00,95.58
512.00,95.58
513.00,95.58
514.00,95.58
515.00,95.58
516.00,95.58
517.00,95.58
518.00,95.58
519.00,95.58
520.00,95.58
521.00,95.58
522.00,95.58
523.00,95.58
524.00,95.58
525.00,95.58
526.00,95.58
527.00,95.58
528.00,95.58
529.00,95.58
530.00,95.58
531.00,95.58
532.00,95.58
533.00,95.58
534.00,95.58
535.00,95.58
536.00,95.58
537.00,95.58
538.00,95.58
539.00,95.58
540.00,95.58
541.00,95.58
542.00,95.58
543.00,95.58
544.00,95.58
545.00,95.58
546.00,95.58
547.00,95.58
548.00,95.58
549.00,95.58
550.00,95.58
551.00,95.58
552.00,95.58
553.00,95.58
554.00,95.58
555.00,95.58
556.00,95.58
557.00,95.58
558.00,95.58
559.00,95.58
560.00,95.58
561.00,95.58
562.00,95.58
563.00,95.58
564.00,95.58
565.00,95.58
566.00,95.58
567.00,95.58
568.00,95.58
569.00,95.58
570.00,95.58
571.00,95.58
572.00,95.58
